7,2618
7,2635
7,2663
7,2670
7,2673
7,2675
7,2766
7,2840
7,3816
7,4029
7,4126
8,0
8,34
8,62
8,109
8,752
8,964
8,1224
8,2096
8,2102
8,2105
8,2266
8,2300
8,2316
8,2364
8,2368
8,2468
8,2584
8,2596
8,2660
8,2700
8,2710
8,2713
8,2746
8,2756
8,4374
8,4453
9,44
9,72
9,102
9,106
9,110
9,119
9,125
9,131
9,133
9,745
9,808
9,849
9,938
9,1021
9,1024
9,1031
9,2124
9,2181
9,2288
9,2340
9,2375
9,2423
9,2466
9,2502
9,2512
9,2541
9,2565
9,2656
9,2685
9,2697
9,2771
9,2874
9,2875
9,4634
10,33
10,49
10,98
10,157
10,161
10,172
10,741
10,785
10,801
10,891
10,896
10,912
10,919
10,2137
10,2139
10,2200
10,2210
10,2363
10,2392
10,2453
10,2457
10,2513
10,2547
10,2651
10,2714
10,2823
10,2850
10,4978
11,0
11,35
11,51
11,58
11,90
11,107
11,137
11,139
11,180
11,182
11,188
11,786
11,788
11,853
11,962
11,970
11,978
11,986
11,994
11,1011
11,1034
11,1061
11,2106
11,2132
11,2160
11,2176
11,2182
11,2251
11,2256
11,2288
11,2307
11,2405
11,2488
11,2519
11,2533
11,2559
11,2672
11,2704
11,2705
11,2709
11,2727
11,2831
11,3730
11,4419
12,6
12,61
12,93
12,99
12,100
12,119
12,151
12,748
12,858
12,890
12,915
12,932
12,941
12,1010
12,1012
12,1014
12,2105
12,2107
12,2119
12,2142
12,2209
12,2282
12,2299
12,2318
12,2327
12,2341
12,2409
12,2413
12,2428
12,2453
12,2559
12,2561
12,2671
12,2705
12,2739
12,2775
12,2806
12,4692
12,4949
13,138
13,160
13,784
13,890
13,929
13,941
13,2156
13,2157
13,2173
13,2337
13,2446
13,2484
13,2551
13,2611
13,2622
13,2689
13,2710
13,2753
13,2814
14,2
14,59
14,62
14,138
14,805
14,842
14,1020
14,1519
14,2138
14,2170
14,2184
14,2186
14,2235
14,2261
14,2266
14,2308
14,2333
14,2386
14,2457
14,2483
14,2518
14,2563
14,2584
14,2622
14,2628
14,2647
14,2665
14,2708
14,2711
14,2724
14,2728
14,2799
14,2851
15,28
15,57
15,81
15,83
15,106
15,116
15,126
15,142
15,145
15,182
15,188
15,745
15,762
15,792
15,841
15,891
15,911
15,912
15,917
15,919
15,934
15,985
15,994
15,1010
15,2152
15,2181
15,2191
15,2219
15,2236
15,2248
15,2308
15,2318
15,2344
15,2461
15,2480
15,2497
15,2556
15,2562
15,2568
15,2675
15,2683
15,2684
15,2727
15,2761
15,2778
15,2857
15,2858
16,7
16,42
16,43
16,90
16,105
16,134
16,153
16,180
16,754
16,784
16,785
16,838
16,842
16,856
16,879
16,888
16,902
16,944
16,1006
16,1053
16,2130
16,2134
16,2194
16,2248
16,2503
16,2533
16,2606
16,2630
16,2674
16,2793
16,2821
16,2824
17,77
17,78
17,102
17,760
17,769
17,821
17,822
17,867
17,898
17,911
17,912
17,918
17,975
17,1002
17,1020
17,1033
17,1035
17,1435
17,2099
17,2106
17,2140
17,2240
17,2244
17,2366
17,2373
17,2380
17,2384
17,2411
17,2413
17,2420
17,2449
17,2464
17,2516
17,2523
17,2526
17,2536
17,2562
17,2565
17,2596
17,2622
17,2623
17,2671
17,2683
17,2741
17,2760
17,2825
17,2850
17,2856
17,2859
17,4334
17,4375
18,66
18,83
18,249
18,712
18,766
18,790
18,817
18,849
18,856
18,877
18,942
18,958
18,1025
18,2118
18,2370
18,2387
18,2410
18,2419
18,2433
18,2503
18,2506
18,2571
18,2638
18,2658
18,2686
18,2709
18,2716
18,2816
18,2830
18,3430
19,172
19,796
19,1031
19,2237
19,2318
19,2341
19,2415
19,2416
19,2443
19,2447
19,2449
19,2481
19,2484
19,2512
19,2542
19,2546
19,2564
19,2658
19,2663
19,2684
19,2741
19,2781
19,2825
19,2829
19,2844
20,45
20,56
20,59
20,73
20,738
20,751
20,769
20,877
20,943
20,1027
20,1033
20,1041
20,2135
20,2143
20,2193
20,2198
20,2222
20,2242
20,2336
20,2371
20,2447
20,2503
20,2518
20,2529
20,2550
20,2595
20,2622
20,2637
20,2647
20,2689
20,2692
20,2693
20,2831
20,2838
20,2867
20,4562
21,18
21,127
21,415
21,750
21,789
21,818
21,825
21,877
21,886
21,890
21,898
21,972
21,988
21,1011
21,1057
21,2097
21,2100
21,2150
21,2156
21,2203
21,2237
21,2241
21,2261
21,2279
21,2291
21,2374
21,2428
21,2475
21,2481
21,2488
21,2531
21,2539
21,2571
21,2611
21,2686
21,2711
21,2726
21,2784
21,2795
21,2796
21,2870
21,2874
22,31
22,35
22,67
22,103
22,144
22,181
22,737
22,740
22,742
22,772
22,796
22,886
22,968
22,1225
22,2102
22,2143
22,2188
22,2216
22,2264
22,2280
22,2331
22,2334
22,2336
22,2354
22,2364
22,2467
22,2477
22,2508
22,2712
22,2726
22,2732
22,2751
22,2807
22,2875
22,4114
23,146
23,172
23,781
23,798
23,810
23,834
23,861
23,916
23,937
23,961
23,978
23,982
23,2098
23,2129
23,2144
23,2157
23,2188
23,2191
23,2267
23,2390
23,2451
23,2552
23,2614
23,2652
23,2676
23,2758
23,2842
23,2850
23,2875
23,3425
23,3904
23,4710
24,15
24,65
24,106
24,151
24,165
24,173
24,177
24,187
24,328
24,802
24,896
24,964
24,991
24,1005
24,1006
24,2129
24,2256
24,2341
24,2351
24,2388
24,2425
24,2432
24,2497
24,2558
24,2675
24,2679
24,2760
24,2769
24,2787
24,2819
24,2870
25,86
25,105
25,162
25,786
25,796
25,824
25,843
25,878
25,907
25,909
25,961
25,990
25,995
25,997
25,1004
25,2270
25,2305
25,2332
25,2403
25,2406
25,2434
25,2507
25,2534
25,2581
25,2612
25,2658
25,2692
25,2709
25,2717
25,2722
25,2739
25,2761
25,2814
25,2841
26,56
26,81
26,82
26,153
26,780
26,797
26,801
26,812
26,2097
26,2104
26,2107
26,2126
26,2139
26,2140
26,2200
26,2202
26,2208
26,2265
26,2291
26,2299
26,2301
26,2371
26,2382
26,2427
26,2429
26,2478
26,2487
26,2496
26,2548
26,2558
26,2581
26,2590
26,2661
26,2690
26,2692
26,2696
26,2728
26,2731
27,0
27,48
27,138
27,804
27,852
27,893
27,929
27,965
27,973
27,1021
27,1038
27,2101
27,2136
27,2142
27,2170
27,2205
27,2261
27,2377
27,2470
27,2543
27,2632
27,2664
27,2744
27,2779
27,3048
28,8
28,39
28,59
28,87
28,139
28,598
28,762
28,872
28,897
28,974
28,1019
28,1026
28,1052
28,2143
28,2294
28,2468
28,2522
28,2560
28,2573
28,2655
28,2670
28,2739
28,2768
28,2833
28,4085
29,78
29,93
29,127
29,847
29,1011
29,1017
29,1039
29,2107
29,2118
29,2156
29,2226
29,2229
29,2271
29,2374
29,2416
29,2470
29,2480
29,2531
29,2666
29,2712
29,2755
29,2796
29,2797
29,2858
29,2870
29,2874
29,4896
30,98
30,101
30,130
30,151
30,162
30,170
30,177
30,797
30,927
30,936
30,945
30,957
30,1012
30,1057
30,2130
30,2146
30,2163
30,2188
30,2212
30,2257
30,2387
30,2389
30,2464
30,2467
30,2510
30,2519
30,2557
30,2680
30,2682
30,2690
30,2717
30,2723
30,2736
30,2809
30,2831
30,2848
30,3564
31,24
31,150
31,525
31,801
31,916
31,924
31,1007
31,1031
31,1906
31,2124
31,2144
31,2172
31,2200
31,2205
31,2228
31,2248
31,2428
31,2562
31,2576
31,2586
31,2609
31,2612
31,2654
31,2665
31,2823
31,2852
31,4192
32,2
32,7
32,17
32,52
32,53
32,91
32,125
32,159
32,162
32,472
32,749
32,767
32,813
32,827
32,834
32,862
32,871
32,944
32,968
32,981
32,988
32,1984
32,2097
32,2121
32,2145
32,2255
32,2337
32,2426
32,2438
32,2442
32,2477
32,2579
32,2627
32,2632
32,2693
32,2701
32,2722
32,2766
32,2855
32,4812
33,48
33,50
33,62
33,94
33,112
33,114
33,151
33,161
33,758
33,765
33,780
33,787
33,893
33,919
33,941
33,953
33,970
33,1042
33,1094
33,2108
33,2112
33,2187
33,2193
33,2252
33,2272
33,2281
33,2296
33,2365
33,2537
33,2569
33,2592
33,2728
33,2780
33,2872
34,31
34,59
34,92
34,149
34,156
34,168
34,749
34,802
34,826
34,842
34,887
34,1018
34,2137
34,2164
34,2202
34,2217
34,2231
34,2238
34,2424
34,2431
34,2459
34,2474
34,2484
34,2522
34,2541
34,2585
34,2606
34,2696
34,2731
34,2754
34,2774
34,2838
34,3168
34,4142
35,8
35,11
35,13
35,27
35,114
35,747
35,755
35,759
35,771
35,802
35,881
35,886
35,914
35,915
35,1004
35,1052
35,1855
35,2097
35,2156
35,2171
35,2255
35,2276
35,2346
35,2358
35,2408
35,2465
35,2495
35,2528
35,2556
35,2573
35,2589
35,2653
35,2675
35,2693
35,2759
35,2763
35,2789
35,2799
35,2812
36,19
36,34
36,39
36,84
36,89
36,149
36,750
36,751
36,761
36,845
36,869
36,885
36,907
36,938
36,946
36,961
36,1055
36,1057
36,1338
36,1552
36,2117
36,2136
36,2163
36,2169
36,2263
36,2275
36,2286
36,2315
36,2316
36,2323
36,2369
36,2488
36,2605
36,2627
36,2630
36,2643
36,2735
36,2757
36,2813
36,2864
36,3836
36,4537
36,4921
37,21
37,27
37,109
37,169
37,184
37,338
37,822
37,850
37,872
37,887
37,1398
37,2097
37,2161
37,2173
37,2217
37,2259
37,2279
37,2328
37,2414
37,2452
37,2459
37,2513
37,2570
37,2595
37,2722
37,2787
37,2845
37,2847
37,3464
38,52
38,56
38,210
38,799
38,837
38,932
38,953
38,956
38,993
38,1012
38,1051
38,1433
38,2096
38,2098
38,2137
38,2161
38,2181
38,2198
38,2205
38,2211
38,2220
38,2221
38,2232
38,2261
38,2273
38,2304
38,2414
38,2418
38,2419
38,2446
38,2452
38,2460
38,2495
38,2530
38,2533
38,2554
38,2558
38,2596
38,2739
38,2750
38,2775
38,2790
38,2795
38,2804
38,2827
38,3555
39,29
39,48
39,61
39,87
39,90
39,771
39,774
39,803
39,824
39,857
39,872
39,882
39,897
39,900
39,1003
39,1023
39,1039
39,2131
39,2151
39,2168
39,2180
39,2269
39,2271
39,2278
39,2309
39,2315
39,2355
39,2387
39,2441
39,2454
39,2489
39,2490
39,2557
39,2567
39,2614
39,2647
39,2683
39,2744
39,2761
39,2803
39,2858
39,2867
39,3280
39,3368
39,4368
40,17
40,35
40,94
40,122
40,152
40,700
40,741
40,821
40,827
40,838
40,861
40,926
40,935
40,949
40,963
40,964
40,1010
40,1039
40,1058
40,1573
40,1691
40,2108
40,2118
40,2139
40,2198
40,2251
40,2261
40,2278
40,2303
40,2305
40,2319
40,2417
40,2422
40,2437
40,2438
40,2500
40,2568
40,2586
40,2632
40,2653
40,2659
40,2782
40,2791
40,2804
40,2815
40,2821
40,2824
41,82
41,100
41,144
41,145
41,174
41,183
41,738
41,757
41,785
41,797
41,804
41,902
41,921
41,965
41,991
41,1007
41,1048
41,1062
41,2128
41,2146
41,2188
41,2326
41,2330
41,2341
41,2360
41,2361
41,2438
41,2467
41,2470
41,2514
41,2532
41,2543
41,2552
41,2558
41,2611
41,2646
41,2651
41,2668
41,2676
41,2782
41,2788
41,2820
41,2836
42,24
42,42
42,107
42,772
42,785
42,806
42,824
42,847
42,919
42,970
42,993
42,1017
42,1026
42,2117
42,2123
42,2144
42,2153
42,2238
42,2302
42,2304
42,2364
42,2375
42,2533
42,2591
42,2603
42,2632
42,2666
42,2679
42,2691
42,2774
42,2797
42,2851
42,3368
42,4570
43,5
43,26
43,34
43,47
43,71
43,106
43,184
43,640
43,789
43,847
43,976
43,998
43,1046
43,2176
43,2220
43,2231
43,2287
43,2335
43,2350
43,2369
43,2371
43,2431
43,2498
43,2524
43,2643
43,2644
43,2647
43,2648
43,2681
43,2692
43,2734
43,2810
43,2833
43,2847
43,2875
43,4222
44,53
44,81
44,153
44,171
44,806
44,810
44,827
44,853
44,864
44,866
44,887
44,926
44,968
44,1007
44,2128
44,2142
44,2215
44,2234
44,2261
44,2320
44,2453
44,2465
44,2519
44,2551
44,2617
44,2625
44,2691
44,2717
44,2863
45,59
45,749
45,819
45,820
45,826
45,846
45,944
45,951
45,963
45,995
45,1047
45,1055
45,1058
45,2099
45,2111
45,2116
45,2180
45,2196
45,2239
45,2242
45,2263
45,2407
45,2431
45,2582
45,2591
45,2653
45,2686
45,2730
45,2737
45,2748
45,2848
45,4956
46,103
46,116
46,131
46,165
46,171
46,176
46,809
46,841
46,857
46,884
46,887
46,904
46,958
46,988
46,1061
46,1688
46,1768
46,2046
46,2162
46,2220
46,2277
46,2279
46,2309
46,2342
46,2368
46,2371
46,2385
46,2451
46,2470
46,2502
46,2515
46,2610
46,2635
46,2767
46,2772
46,2797
46,2811
46,2818
46,2819
46,2867
46,2870
46,2876
47,93
47,163
47,185
47,220
47,746
47,747
47,782
47,826
47,883
47,922
47,1035
47,1141
47,2189
47,2257
47,2305
47,2318
47,2322
47,2406
47,2480
47,2554
47,2705
47,2752
47,2777
48,7
48,60
48,85
48,122
48,568
48,764
48,770
48,805
48,813
48,900
48,923
48,946
48,1051
48,1054
48,1447
48,2118
48,2133
48,2161
48,2221
48,2306
48,2318
48,2331
48,2480
48,2505
48,2510
48,2513
48,2572
48,2667
48,2673
48,2702
48,2761
48,2775
48,2812
48,2829
48,2845
48,4393
48,4568
49,45
49,52
49,144
49,149
49,163
49,171
49,206
49,802
49,818
49,1019
49,2105
49,2132
49,2169
49,2202
49,2238
49,2243
49,2291
49,2446
49,2453
49,2499
49,2532
49,2557
49,2613
49,2639
49,2670
49,2671
49,2678
49,2778
49,2793
49,2824
49,2836
49,3451
49,4271
50,16
50,66
50,815
50,836
50,887
50,899
50,915
50,980
50,1050
50,2108
50,2119
50,2138
50,2191
50,2244
50,2271
50,2316
50,2368
50,2399
50,2448
50,2464
50,2479
50,2480
50,2610
50,2625
50,2646
50,2688
50,2706
50,2729
50,2799
50,2827
50,2831
50,2856
50,2869
50,2876
51,54
51,76
51,113
51,777
51,805
51,870
51,936
51,970
51,971
51,2127
51,2131
51,2142
51,2175
51,2204
51,2304
51,2382
51,2418
51,2448
51,2529
51,2543
51,2575
51,2608
51,2621
51,2630
51,2693
51,2694
51,2759
51,2826
51,2842
51,3205
51,4476
52,8
52,72
52,84
52,120
52,131
52,180
52,188
52,738
52,770
52,782
52,822
52,875
52,881
52,921
52,935
52,962
52,979
52,2138
52,2271
52,2322
52,2378
52,2381
52,2384
52,2433
52,2447
52,2479
52,2506
52,2507
52,2540
52,2590
52,2781
52,2822
52,2938
52,3500
52,3706
52,3973
53,28
53,33
53,41
53,50
53,72
53,635
53,772
53,786
53,897
53,919
53,921
53,931
53,1012
53,1017
53,2071
53,2099
53,2150
53,2283
53,2397
53,2418
53,2420
53,2472
53,2494
53,2495
53,2501
53,2546
53,2603
53,2677
53,2696
53,2716
53,2767
53,2769
53,2770
53,2852
54,66
54,105
54,775
54,808
54,819
54,822
54,843
54,921
54,948
54,1048
54,1115
54,2138
54,2150
54,2201
54,2217
54,2364
54,2382
54,2424
54,2526
54,2544
54,2596
54,2732
54,2734
54,2803
54,2826
54,4759
55,12
55,102
55,761
55,765
55,772
55,804
55,870
55,879
55,887
55,908
55,930
55,991
55,1014
55,1027
55,1030
55,1054
55,1169
55,1545
55,1972
55,2122
55,2142
55,2167
55,2173
55,2202
55,2244
55,2334
55,2448
55,2532
55,2533
55,2549
55,2612
55,2626
55,2673
55,2740
55,2766
55,2770
55,4680
55,4768
56,19
56,46
56,69
56,97
56,105
56,163
56,786
56,794
56,860
56,878
56,890
56,914
56,934
56,983
56,996
56,1716
56,2108
56,2160
56,2298
56,2299
56,2326
56,2339
56,2421
56,2445
56,2479
56,2538
56,2542
56,2572
56,2575
56,2586
56,2660
56,2677
56,2722
56,2841
56,2850
56,2868
56,3758
56,4492
57,69
57,91
57,128
57,180
57,794
57,959
57,1021
57,1027
57,1033
57,1048
57,1061
57,2111
57,2131
57,2163
57,2231
57,2262
57,2342
57,2344
57,2510
57,2547
57,2592
57,2603
57,2604
57,2631
57,2666
57,2675
57,2682
57,2712
57,2752
57,2858
57,2935
57,3287
58,12
58,37
58,40
58,67
58,71
58,92
58,106
58,142
58,182
58,187
58,639
58,785
58,801
58,846
58,887
58,931
58,972
58,974
58,1401
58,2114
58,2117
58,2155
58,2159
58,2199
58,2237
58,2348
58,2349
58,2366
58,2369
58,2379
58,2410
58,2461
58,2508
58,2523
58,2562
58,2574
58,2607
58,2671
58,2772
58,2795
58,4142
58,4301
58,4536
58,4900
59,5
59,55
59,78
59,177
59,818
59,869
59,959
59,967
59,990
59,1040
59,1049
59,1998
59,2127
59,2142
59,2202
59,2384
59,2699
59,2781
59,2808
59,2824
59,2851
60,3
60,49
60,61
60,97
60,144
60,150
60,171
60,846
60,873
60,882
60,885
60,910
60,989
60,1021
60,1039
60,1307
60,1924
60,2099
60,2198
60,2285
60,2313
60,2338
60,2345
60,2385
60,2418
60,2438
60,2459
60,2474
60,2496
60,2524
60,2644
60,2663
60,2699
60,2757
60,2763
60,2775
60,2781
60,2799
60,2821
60,2842
61,36
61,61
61,898
61,904
61,933
61,966
61,1033
61,1549
61,2103
61,2131
61,2143
61,2195
61,2259
61,2260
61,2269
61,2284
61,2384
61,2422
61,2442
61,2446
61,2449
61,2463
61,2596
61,2620
61,2621
61,2622
61,2632
61,2677
61,2734
61,2762
61,2805
61,2847
61,2862
61,4554
62,8
62,123
62,124
62,133
62,154
62,164
62,168
62,172
62,737
62,776
62,858
62,872
62,889
62,908
62,993
62,1011
62,1058
62,2110
62,2155
62,2170
62,2183
62,2263
62,2280
62,2315
62,2321
62,2336
62,2340
62,2341
62,2396
62,2457
62,2501
62,2571
62,2701
62,2776
62,2787
62,2873
62,3263
62,4316
62,4888
63,2
63,5
63,14
63,757
63,771
63,852
63,910
63,922
63,933
63,961
63,980
63,1043
63,1059
63,2117
63,2179
63,2223
63,2242
63,2363
63,2383
63,2423
63,2434
63,2490
63,2494
63,2506
63,2519
63,2560
63,2570
63,2680
63,2686
63,2694
63,2744
63,2745
63,2784
63,2791
63,2793
63,2820
63,2844
64,14
64,29
64,32
64,35
64,97
64,103
64,127
64,175
64,737
64,751
64,796
64,969
64,991
64,1048
64,1201
64,2123
64,2143
64,2201
64,2260
64,2317
64,2364
64,2412
64,2529
64,2532
64,2547
64,2562
64,2568
64,2621
64,2628
64,2699
64,2704
64,3354
65,2
65,109
65,158
65,163
65,795
65,800
65,936
65,990
65,999
65,1062
65,1598
65,2115
65,2119
65,2130
65,2163
65,2191
65,2237
65,2244
65,2318
65,2330
65,2434
65,2474
65,2478
65,2487
65,2488
65,2526
65,2559
65,2564
65,2565
65,2606
65,2625
65,2734
65,2740
65,2773
66,81
66,120
66,143
66,145
66,151
66,751
66,768
66,823
66,842
66,910
66,1039
66,1042
66,2113
66,2150
66,2173
66,2210
66,2238
66,2253
66,2303
66,2310
66,2410
66,2434
66,2453
66,2481
66,2485
66,2490
66,2530
66,2588
66,2625
66,2671
66,2684
66,2730
66,2751
66,2781
66,2812
66,2827
66,2830
66,2846
66,3183
66,3993
66,4410
67,143
67,161
67,166
67,818
67,912
67,929
67,956
67,1016
67,1048
67,2115
67,2133
67,2156
67,2214
67,2219
67,2245
67,2366
67,2388
67,2426
67,2502
67,2509
67,2607
67,2637
67,2639
67,2641
67,2780
67,2829
67,2860
67,4935
68,10
68,145
68,158
68,167
68,748
68,773
68,808
68,900
68,911
68,918
68,1035
68,1049
68,2162
68,2172
68,2191
68,2209
68,2215
68,2229
68,2238
68,2258
68,2310
68,2330
68,2350
68,2518
68,2655
68,2717
68,2747
68,2762
68,2785
68,2798
68,2823
68,2839
68,2872
69,35
69,54
69,81
69,89
69,112
69,122
69,125
69,161
69,756
69,788
69,816
69,872
69,899
69,961
69,984
69,1009
69,1029
69,1031
69,2138
69,2171
69,2178
69,2188
69,2336
69,2363
69,2412
69,2417
69,2422
69,2516
69,2586
69,2603
69,2642
69,2662
69,2678
69,2691
69,2754
69,2756
69,2771
69,2805
69,2813
69,2861
69,3308
69,4422
70,27
70,43
70,47
70,113
70,154
70,794
70,812
70,900
70,913
70,956
70,976
70,998
70,1001
70,1060
70,2122
70,2224
70,2258
70,2336
70,2339
70,2409
70,2448
70,2549
70,2558
70,2568
70,2702
70,2707
70,2720
70,2754
70,2761
70,2765
70,2781
70,2809
70,2860
70,3486
71,179
71,766
71,863
71,941
71,993
71,997
71,1039
71,1058
71,1062
71,2187
71,2194
71,2213
71,2251
71,2254
71,2277
71,2301
71,2333
71,2363
71,2375
71,2432
71,2463
71,2539
71,2602
71,2617
71,2628
71,2653
71,2699
71,2709
71,2865
71,3708
71,4338
71,4597
72,2
72,30
72,74
72,98
72,108
72,109
72,116
72,158
72,171
72,770
72,823
72,843
72,858
72,942
72,947
72,956
72,959
72,2102
72,2118
72,2350
72,2361
72,2390
72,2414
72,2477
72,2490
72,2565
72,2567
72,2581
72,2640
72,2675
72,2685
72,2688
72,2691
72,2779
72,2809
72,2818
72,2839
72,4081
72,4995
73,17
73,48
73,57
73,85
73,111
73,118
73,440
73,751
73,793
73,796
73,828
73,893
73,924
73,930
73,959
73,995
73,1023
73,1028
73,1030
73,1057
73,1257
73,2103
73,2110
73,2117
73,2141
73,2160
73,2168
73,2171
73,2192
73,2234
73,2254
73,2299
73,2330
73,2407
73,2408
73,2410
73,2419
73,2431
73,2440
73,2445
73,2492
73,2525
73,2539
73,2593
73,2603
73,2628
73,2646
73,2751
73,2757
73,2834
73,2873
73,4675
74,60
74,135
74,138
74,678
74,764
74,809
74,834
74,863
74,883
74,940
74,2123
74,2128
74,2145
74,2164
74,2286
74,2334
74,2345
74,2353
74,2428
74,2467
74,2485
74,2554
74,2580
74,2609
74,2643
74,2774
74,2842
74,2858
74,4195
74,4883
75,24
75,45
75,93
75,107
75,110
75,153
75,781
75,823
75,833
75,867
75,939
75,1024
75,1045
75,2099
75,2111
75,2138
75,2139
75,2157
75,2192
75,2257
75,2272
75,2276
75,2344
75,2356
75,2362
75,2443
75,2505
75,2530
75,2626
75,2638
75,2715
75,2774
75,2792
75,2852
75,2968
76,114
76,132
76,140
76,154
76,776
76,790
76,802
76,809
76,826
76,903
76,926
76,1020
76,2163
76,2232
76,2238
76,2307
76,2346
76,2359
76,2496
76,2535
76,2548
76,2575
76,2579
76,2591
76,2653
76,2686
76,2745
76,2756
76,2760
76,2842
76,3410
76,3609
76,4056
76,4876
77,51
77,75
77,130
77,155
77,164
77,174
77,758
77,791
77,867
77,1037
77,1049
77,1861
77,2173
77,2270
77,2387
77,2431
77,2468
77,2472
77,2529
77,2586
77,2624
77,2635
77,2650
77,2667
77,2762
77,2809
77,2813
77,2826
78,22
78,29
78,72
78,109
78,148
78,183
78,757
78,768
78,791
78,796
78,815
78,846
78,872
78,933
78,941
78,1122
78,2069
78,2097
78,2168
78,2169
78,2189
78,2217
78,2257
78,2290
78,2308
78,2311
78,2320
78,2358
78,2360
78,2447
78,2463
78,2501
78,2512
78,2573
78,2597
78,2623
78,2635
78,2650
78,2652
78,2658
78,2713
78,2762
78,2805
78,2859
78,3066
78,3250
79,16
79,73
79,103
79,153
79,778
79,813
79,872
79,874
79,893
79,1010
79,2128
79,2283
79,2327
79,2357
79,2394
79,2402
79,2408
79,2492
79,2689
79,2702
79,2806
80,21
80,92
80,105
80,168
80,767
80,773
80,929
80,1059
80,2147
80,2178
80,2211
80,2213
80,2221
80,2313
80,2383
80,2384
80,2396
80,2411
80,2434
80,2439
80,2453
80,2480
80,2499
80,2506
80,2536
80,2559
80,2623
80,2655
80,2708
80,2854
80,4620
81,3
81,52
81,86
81,137
81,153
81,182
81,405
81,766
81,827
81,1014
81,1032
81,1052
81,2098
81,2159
81,2182
81,2226
81,2231
81,2260
81,2263
81,2428
81,2452
81,2476
81,2500
81,2522
81,2535
81,2561
81,2600
81,2614
81,2615
81,2625
81,2725
81,2742
81,2752
81,2753
81,2756
81,2805
81,2807
81,2858
82,37
82,62
82,111
82,178
82,186
82,448
82,774
82,930
82,956
82,970
82,995
82,1000
82,1013
82,2103
82,2107
82,2212
82,2258
82,2265
82,2292
82,2304
82,2355
82,2373
82,2377
82,2381
82,2430
82,2437
82,2468
82,2474
82,2560
82,2570
82,2621
82,2736
82,2804
82,2817
82,2831
82,2832
83,75
83,103
83,167
83,169
83,753
83,768
83,837
83,916
83,939
83,943
83,966
83,1009
83,1015
83,1248
83,2112
83,2136
83,2153
83,2191
83,2233
83,2380
83,2406
83,2422
83,2443
83,2444
83,2446
83,2476
83,2483
83,2485
83,2567
83,2578
83,2597
83,2637
83,2692
83,2738
83,2827
83,2866
84,77
84,93
84,152
84,810
84,839
84,878
84,891
84,905
84,912
84,925
84,955
84,973
84,1039
84,1042
84,1632
84,2104
84,2139
84,2271
84,2303
84,2321
84,2334
84,2349
84,2388
84,2466
84,2564
84,2627
84,2649
84,2651
84,2686
84,2693
84,2708
84,2713
84,2758
84,2775
84,2831
84,2832
84,2847
85,49
85,55
85,74
85,76
85,122
85,128
85,252
85,468
85,776
85,852
85,951
85,960
85,984
85,990
85,1003
85,1013
85,1052
85,1060
85,2154
85,2175
85,2180
85,2251
85,2327
85,2331
85,2343
85,2386
85,2447
85,2467
85,2487
85,2500
85,2624
85,2639
85,2648
85,2656
85,2680
85,2695
85,2741
85,2747
85,2784
85,2857
85,3198
86,6
86,125
86,140
86,244
86,859
86,865
86,916
